,Links
10511,https://www.ultimatespecs.com/car-specs/Ford/116836/Ford-Transit-2020-L3H2-FWD-20-EcoBlue-105HP.html
10512,https://www.ultimatespecs.com/car-specs/Ford/116841/Ford-Transit-2020-L3H2-FWD-20-EcoBlue-130HP.html
10513,https://www.ultimatespecs.com/car-specs/Ford/116856/Ford-Transit-2020-L3H2-FWD-20-EcoBlue-130HP-MHEV.html
10514,https://www.ultimatespecs.com/car-specs/Ford/116842/Ford-Transit-2020-L3H2-FWD-22-EcoBlue-170HP.html
10515,https://www.ultimatespecs.com/car-specs/Ford/116862/Ford-Transit-2020-L3H2-FWD-22-EcoBlue-185HP.html
10516,https://www.ultimatespecs.com/car-specs/Ford/116846/Ford-Transit-2020-L3H2-RWD-20-EcoBlue-105HP.html
10517,https://www.ultimatespecs.com/car-specs/Ford/116847/Ford-Transit-2020-L3H2-RWD-20-EcoBlue-130HP.html
10518,https://www.ultimatespecs.com/car-specs/Ford/116858/Ford-Transit-2020-L3H2-RWD-20-EcoBlue-130HP-MHEV.html
10519,https://www.ultimatespecs.com/car-specs/Ford/116848/Ford-Transit-2020-L3H2-RWD-20-EcoBlue-170HP.html
10520,https://www.ultimatespecs.com/car-specs/Ford/116863/Ford-Transit-2020-L3H2-RWD-20-EcoBlue-185HP.html
10521,https://www.ultimatespecs.com/car-specs/Ford/116854/Ford-Transit-2020-L4H3-AWD-20-EcoBlue-170HP.html
10522,https://www.ultimatespecs.com/car-specs/Ford/116849/Ford-Transit-2020-L4H3-RWD-20-EcoBlue-105HP.html
10523,https://www.ultimatespecs.com/car-specs/Ford/116850/Ford-Transit-2020-L4H3-RWD-20-EcoBlue-130HP.html
10524,https://www.ultimatespecs.com/car-specs/Ford/116859/Ford-Transit-2020-L4H3-RWD-20-EcoBlue-130HP-MHEV.html
10525,https://www.ultimatespecs.com/car-specs/Ford/116851/Ford-Transit-2020-L4H3-RWD-20-EcoBlue-170HP.html
10526,https://www.ultimatespecs.com/car-specs/Ford/114984/Ford-Transit-2014-L2H2-290-FWD-20-TDCi-105HP.html
10527,https://www.ultimatespecs.com/car-specs/Ford/114985/Ford-Transit-2014-L2H2-290-FWD-20-TDCi-130HP.html
10528,https://www.ultimatespecs.com/car-specs/Ford/114986/Ford-Transit-2014-L2H2-310-FWD-20-TDCi-105HP.html
10529,https://www.ultimatespecs.com/car-specs/Ford/114987/Ford-Transit-2014-L2H2-310-FWD-20-TDCi-130HP.html
10530,https://www.ultimatespecs.com/car-specs/Ford/114988/Ford-Transit-2014-L2H2-310-FWD-20-TDCi-170HP.html
10531,https://www.ultimatespecs.com/car-specs/Ford/114989/Ford-Transit-2014-L2H2-330-FWD-20-TDCi-105HP.html
10532,https://www.ultimatespecs.com/car-specs/Ford/114990/Ford-Transit-2014-L2H2-330-FWD-20-TDCi-130HP.html
10533,https://www.ultimatespecs.com/car-specs/Ford/114991/Ford-Transit-2014-L2H2-330-FWD-20-TDCi-170HP.html
10534,https://www.ultimatespecs.com/car-specs/Ford/114998/Ford-Transit-2014-L2H2-350-AWD-20-TDCi-130HP.html
10535,https://www.ultimatespecs.com/car-specs/Ford/114999/Ford-Transit-2014-L2H2-350-AWD-20-TDCi-170HP.html
10536,https://www.ultimatespecs.com/car-specs/Ford/114995/Ford-Transit-2014-L2H2-350-RWD-20-TDCi-105HP.html
10537,https://www.ultimatespecs.com/car-specs/Ford/114996/Ford-Transit-2014-L2H2-350-RWD-20-TDCi-130HP.html
10538,https://www.ultimatespecs.com/car-specs/Ford/114997/Ford-Transit-2014-L2H2-350-RWD-20-TDCi-170HP.html
10539,https://www.ultimatespecs.com/car-specs/Ford/115000/Ford-Transit-2014-L3H2-310-FWD-20-TDCi-130HP.html
10540,https://www.ultimatespecs.com/car-specs/Ford/115001/Ford-Transit-2014-L3H2-330-FWD-22-TDCi-105HP.html
10541,https://www.ultimatespecs.com/car-specs/Ford/115002/Ford-Transit-2014-L3H2-330-FWD-22-TDCi-130HP.html
10542,https://www.ultimatespecs.com/car-specs/Ford/115003/Ford-Transit-2014-L3H2-330-FWD-22-TDCi-170HP.html
10543,https://www.ultimatespecs.com/car-specs/Ford/115010/Ford-Transit-2014-L3H2-350-AWD-20-TDCi-130HP.html
10544,https://www.ultimatespecs.com/car-specs/Ford/115011/Ford-Transit-2014-L3H2-350-AWD-20-TDCi-170HP.html
10545,https://www.ultimatespecs.com/car-specs/Ford/115007/Ford-Transit-2014-L3H2-350-RWD-20-TDCi-105HP.html
10546,https://www.ultimatespecs.com/car-specs/Ford/115008/Ford-Transit-2014-L3H2-350-RWD-20-TDCi-130HP.html
10547,https://www.ultimatespecs.com/car-specs/Ford/115009/Ford-Transit-2014-L3H2-350-RWD-20-TDCi-170HP.html
10548,https://www.ultimatespecs.com/car-specs/Ford/115015/Ford-Transit-2014-L4H3-350-AWD-20-TDCi-130HP.html
10549,https://www.ultimatespecs.com/car-specs/Ford/115016/Ford-Transit-2014-L4H3-350-AWD-20-TDCi-170HP.html
10550,https://www.ultimatespecs.com/car-specs/Ford/115012/Ford-Transit-2014-L4H3-350-RWD-20-TDCi-105HP.html
10551,https://www.ultimatespecs.com/car-specs/Ford/115013/Ford-Transit-2014-L4H3-350-RWD-20-TDCi-130HP.html
10552,https://www.ultimatespecs.com/car-specs/Ford/115014/Ford-Transit-2014-L4H3-350-RWD-20-TDCi-170HP.html
10553,https://www.ultimatespecs.com/car-specs/Ford/115017/Ford-Transit-2014-Kombi-L2H2-310-FWD-20-TDCi-105HP.html
10554,https://www.ultimatespecs.com/car-specs/Ford/115018/Ford-Transit-2014-Kombi-L2H2-310-FWD-20-TDCi-130HP.html
10555,https://www.ultimatespecs.com/car-specs/Ford/14929/Ford-GT-40-42.html
10556,https://www.ultimatespecs.com/car-specs/Ford/16208/Ford-GT-40-47-335hp.html
10557,https://www.ultimatespecs.com/car-specs/Ford/14932/Ford-GT-40-47-380hp.html
10558,https://www.ultimatespecs.com/car-specs/Ford/23131/Ford-GT90-V12.html
10559,https://www.ultimatespecs.com/car-specs/Ford/7260/Ford-Probe-II-16v.html
10560,https://www.ultimatespecs.com/car-specs/Ford/7261/Ford-Probe-II-24v.html
10561,https://www.ultimatespecs.com/car-specs/Ford/15774/Ford-Probe-I-22-GL-LX.html
10562,https://www.ultimatespecs.com/car-specs/Ford/16798/Ford-Probe-I-30-V6-LX.html
10563,https://www.ultimatespecs.com/car-specs/Ford/16825/Ford-Probe-I-GT.html
10564,https://www.ultimatespecs.com/car-specs/Ford/7082/Ford-Cougar-20i-16v.html
10565,https://www.ultimatespecs.com/car-specs/Ford/7083/Ford-Cougar-25i-24v.html
10566,https://www.ultimatespecs.com/car-specs/Ford/7084/Ford-Cougar-25i-24v-Auto.html
10567,https://www.ultimatespecs.com/car-specs/Ford/7264/Ford-Puma-14i-16v.html
10568,https://www.ultimatespecs.com/car-specs/Ford/7263/Ford-Puma-16i-16v.html
10569,https://www.ultimatespecs.com/car-specs/Ford/7262/Ford-Puma-17i-16v.html
10570,https://www.ultimatespecs.com/car-specs/Ford/33689/Ford-Falcon-(FG)-G6.html
10571,https://www.ultimatespecs.com/car-specs/Ford/33690/Ford-Falcon-(FG)-G6-E-Gas.html
10572,https://www.ultimatespecs.com/car-specs/Ford/33687/Ford-Falcon-(FG)-G6-ZF.html
10573,https://www.ultimatespecs.com/car-specs/Ford/33688/Ford-Falcon-(FG)-G6E-Turbo.html
10574,https://www.ultimatespecs.com/car-specs/Ford/33684/Ford-Falcon-(FG)-XR6.html
10575,https://www.ultimatespecs.com/car-specs/Ford/33678/Ford-Falcon-(FG)-XR6-Automatic.html
10576,https://www.ultimatespecs.com/car-specs/Ford/33685/Ford-Falcon-(FG)-XR6-Automatic-ZF.html
10577,https://www.ultimatespecs.com/car-specs/Ford/33686/Ford-Falcon-(FG)-XR6-Turbo.html
10578,https://www.ultimatespecs.com/car-specs/Ford/33677/Ford-Falcon-(FG)-XR6-Turbo-Automatic.html
10579,https://www.ultimatespecs.com/car-specs/Ford/33681/Ford-Falcon-(FG)-XR8.html
10580,https://www.ultimatespecs.com/car-specs/Ford/33676/Ford-Falcon-(FG)-XR8-Automatic.html
10581,https://www.ultimatespecs.com/car-specs/Ford/33682/Ford-Falcon-(FG)-XT.html
10582,https://www.ultimatespecs.com/car-specs/Ford/33672/Ford-Falcon-(FG)-XT-E-Gas.html
10583,https://www.ultimatespecs.com/car-specs/Ford/33683/Ford-Falcon-(FG)-XT-ZF.html
10584,https://www.ultimatespecs.com/car-specs/Ford/22368/Ford-Falcon-(AU)-XR6.html
10585,https://www.ultimatespecs.com/car-specs/Ford/22367/Ford-Falcon-(AU)-XR6-VCT.html
10586,https://www.ultimatespecs.com/car-specs/Ford/22370/Ford-Falcon-(AU)-XR8.html
10587,https://www.ultimatespecs.com/car-specs/Ford/22372/Ford-Falcon-(AU)-XR8.html
10588,https://www.ultimatespecs.com/car-specs/Ford/22373/Ford-Falcon-(AU)-XR8-Automatic.html
10589,https://www.ultimatespecs.com/car-specs/Ford/30324/Ford-Falcon-(BF)-XR6.html
10590,https://www.ultimatespecs.com/car-specs/Ford/30331/Ford-Falcon-(BF)-XR6-Automatic.html
10591,https://www.ultimatespecs.com/car-specs/Ford/30326/Ford-Falcon-(BF)-XR6-Automatic-6-speeds.html
10592,https://www.ultimatespecs.com/car-specs/Ford/30334/Ford-Falcon-(BF)-XR6-Turbo.html
10593,https://www.ultimatespecs.com/car-specs/Ford/30341/Ford-Falcon-(BF)-XR6-Turbo-Automatic.html
10594,https://www.ultimatespecs.com/car-specs/Ford/30328/Ford-Falcon-(BF)-XR8.html
10595,https://www.ultimatespecs.com/car-specs/Ford/30340/Ford-Falcon-(BF)-XR8-Automatic.html
10596,https://www.ultimatespecs.com/car-specs/Ford/30332/Ford-Falcon-(BF)-XT.html
10597,https://www.ultimatespecs.com/car-specs/Ford/30330/Ford-Falcon-(BF)-XT-Automatic.html
10598,https://www.ultimatespecs.com/car-specs/Ford/30327/Ford-Falcon-(BF)-XT-E-Gas.html
10599,https://www.ultimatespecs.com/car-specs/Ford/30329/Ford-Falcon-(BF)-Wagon-XT.html
10600,https://www.ultimatespecs.com/car-specs/Ford/30322/Ford-Falcon-(BF)-Wagon-XT-E-Gas.html
10601,https://www.ultimatespecs.com/car-specs/Ford/22358/Ford-Falcon-(EL)-GT.html
10602,https://www.ultimatespecs.com/car-specs/Ford/20722/Ford-Falcon-(XA---XB)-33.html
10603,https://www.ultimatespecs.com/car-specs/Ford/20717/Ford-Falcon-(XA---XB)-33-Station-Wagon.html
10604,https://www.ultimatespecs.com/car-specs/Ford/20721/Ford-Falcon-(XA---XB)-41.html
10605,https://www.ultimatespecs.com/car-specs/Ford/20716/Ford-Falcon-(XA---XB)-41-Station-Wagon.html
10606,https://www.ultimatespecs.com/car-specs/Ford/20718/Ford-Falcon-(XA---XB)-50-V8.html
10607,https://www.ultimatespecs.com/car-specs/Ford/20715/Ford-Falcon-(XA---XB)-50-V8-Station-Wagon.html
10608,https://www.ultimatespecs.com/car-specs/Ford/20719/Ford-Falcon-(XA---XB)-58-V8.html
10609,https://www.ultimatespecs.com/car-specs/Ford/20710/Ford-Falcon-(XA---XB)-GT.html
10610,https://www.ultimatespecs.com/car-specs/Ford/28799/Ford-Falcon-(XR)-.html
10611,https://www.ultimatespecs.com/car-specs/Ford/20963/Ford-Falcon-(XK)-.html
10612,https://www.ultimatespecs.com/car-specs/Ford/20962/Ford-Falcon-(XL)-.html
10613,https://www.ultimatespecs.com/car-specs/Ford/7114/Ford-Escort-VI-14i-71.html
10614,https://www.ultimatespecs.com/car-specs/Ford/7122/Ford-Escort-VI-14i-75.html
10615,https://www.ultimatespecs.com/car-specs/Ford/7121/Ford-Escort-VI-16i-16v.html
10616,https://www.ultimatespecs.com/car-specs/Ford/7116/Ford-Escort-VI-18-XR3i.html
10617,https://www.ultimatespecs.com/car-specs/Ford/7120/Ford-Escort-VI-18i.html
10618,https://www.ultimatespecs.com/car-specs/Ford/7115/Ford-Escort-VI-RS-2000i.html
10619,https://www.ultimatespecs.com/car-specs/Ford/7119/Ford-Escort-VI-18-D.html
10620,https://www.ultimatespecs.com/car-specs/Ford/7118/Ford-Escort-VI-18-TD-70.html
10621,https://www.ultimatespecs.com/car-specs/Ford/7117/Ford-Escort-VI-18-TD-90.html
10622,https://www.ultimatespecs.com/car-specs/Ford/7133/Ford-Escort-VI-Cabrio-14i.html
10623,https://www.ultimatespecs.com/car-specs/Ford/7134/Ford-Escort-VI-Cabrio-16i.html
10624,https://www.ultimatespecs.com/car-specs/Ford/7135/Ford-Escort-VI-Cabrio-18-XR3i.html
10625,https://www.ultimatespecs.com/car-specs/Ford/7136/Ford-Escort-VI-Cabrio-18-TD.html
10626,https://www.ultimatespecs.com/car-specs/Ford/7108/Ford-Escort-V-13i.html
10627,https://www.ultimatespecs.com/car-specs/Ford/7105/Ford-Escort-V-13i.html
10628,https://www.ultimatespecs.com/car-specs/Ford/7095/Ford-Escort-V-14i.html
10629,https://www.ultimatespecs.com/car-specs/Ford/7104/Ford-Escort-V-14i.html
10630,https://www.ultimatespecs.com/car-specs/Ford/7112/Ford-Escort-V-16.html
10631,https://www.ultimatespecs.com/car-specs/Ford/7111/Ford-Escort-V-16i.html
10632,https://www.ultimatespecs.com/car-specs/Ford/7103/Ford-Escort-V-16i-16v.html
10633,https://www.ultimatespecs.com/car-specs/Ford/7099/Ford-Escort-V-18-XR3i.html
10634,https://www.ultimatespecs.com/car-specs/Ford/7098/Ford-Escort-V-18-XR3i.html
10635,https://www.ultimatespecs.com/car-specs/Ford/7107/Ford-Escort-V-18-XR3i-92.html
10636,https://www.ultimatespecs.com/car-specs/Ford/7110/Ford-Escort-V-18i.html
10637,https://www.ultimatespecs.com/car-specs/Ford/7102/Ford-Escort-V-18i.html
10638,https://www.ultimatespecs.com/car-specs/Ford/7106/Ford-Escort-V-RS-2000i.html
10639,https://www.ultimatespecs.com/car-specs/Ford/7097/Ford-Escort-V-RS-2000i.html
10640,https://www.ultimatespecs.com/car-specs/Ford/7096/Ford-Escort-V-RS-Cosworth.html
10641,https://www.ultimatespecs.com/car-specs/Ford/7109/Ford-Escort-V-18-D.html
10642,https://www.ultimatespecs.com/car-specs/Ford/7101/Ford-Escort-V-18-D.html
10643,https://www.ultimatespecs.com/car-specs/Ford/7100/Ford-Escort-V-18-D-Turbo.html
10644,https://www.ultimatespecs.com/car-specs/Ford/7132/Ford-Escort-V-Cabrio-14i.html
10645,https://www.ultimatespecs.com/car-specs/Ford/7131/Ford-Escort-V-Cabrio-16-XR3i.html
10646,https://www.ultimatespecs.com/car-specs/Ford/7129/Ford-Escort-V-Cabrio-16i-16v.html
10647,https://www.ultimatespecs.com/car-specs/Ford/7130/Ford-Escort-V-Cabrio-18-XR3i.html
10648,https://www.ultimatespecs.com/car-specs/Ford/7128/Ford-Escort-V-Cabrio-18-XR3i.html
10649,https://www.ultimatespecs.com/car-specs/Ford/7086/Ford-Escort-IV-14.html
10650,https://www.ultimatespecs.com/car-specs/Ford/7087/Ford-Escort-IV-14-CTX.html
10651,https://www.ultimatespecs.com/car-specs/Ford/7093/Ford-Escort-IV-14i.html
10652,https://www.ultimatespecs.com/car-specs/Ford/7088/Ford-Escort-IV-16-RS-Turbo.html
10653,https://www.ultimatespecs.com/car-specs/Ford/7090/Ford-Escort-IV-16-XR3i.html
10654,https://www.ultimatespecs.com/car-specs/Ford/7089/Ford-Escort-IV-16-XR3i.html
10655,https://www.ultimatespecs.com/car-specs/Ford/7092/Ford-Escort-IV-16i.html
10656,https://www.ultimatespecs.com/car-specs/Ford/7091/Ford-Escort-IV-18-D.html
10657,https://www.ultimatespecs.com/car-specs/Ford/7125/Ford-Escort-IV-Cabrio-16.html
10658,https://www.ultimatespecs.com/car-specs/Ford/7126/Ford-Escort-IV-Cabrio-16-XR3i.html
10659,https://www.ultimatespecs.com/car-specs/Ford/7127/Ford-Escort-IV-Cabrio-16-XR3i.html
10660,https://www.ultimatespecs.com/car-specs/Ford/7085/Ford-Escort-III-16-RS-Turbo.html
10661,https://www.ultimatespecs.com/car-specs/Ford/7094/Ford-Escort-III-16-XR3.html
10662,https://www.ultimatespecs.com/car-specs/Ford/248/Ford-Escort-III-16-XR3i.html
10663,https://www.ultimatespecs.com/car-specs/Ford/245/Ford-Escort-III-1100-HC.html
10664,https://www.ultimatespecs.com/car-specs/Ford/246/Ford-Escort-III-1300-HC.html
10665,https://www.ultimatespecs.com/car-specs/Ford/247/Ford-Escort-III-1600.html
10666,https://www.ultimatespecs.com/car-specs/Ford/30746/Ford-Escort-III-RS-1600i.html
10667,https://www.ultimatespecs.com/car-specs/Ford/250/Ford-Escort-III-1600-Diesel.html
10668,https://www.ultimatespecs.com/car-specs/Ford/7123/Ford-Escort-III-Cabrio-16.html
10669,https://www.ultimatespecs.com/car-specs/Ford/7124/Ford-Escort-III-Cabrio-16i.html
10670,https://www.ultimatespecs.com/car-specs/Ford/20553/Ford-Escort-I-1100-Estate.html
10671,https://www.ultimatespecs.com/car-specs/Ford/20533/Ford-Escort-I-1100-Saloon.html
10672,https://www.ultimatespecs.com/car-specs/Ford/20532/Ford-Escort-I-1300-Estate.html
10673,https://www.ultimatespecs.com/car-specs/Ford/20529/Ford-Escort-I-1300-GT.html
10674,https://www.ultimatespecs.com/car-specs/Ford/20530/Ford-Escort-I-1300-Saloon.html
10675,https://www.ultimatespecs.com/car-specs/Ford/22340/Ford-Escort-I-1300-Sport.html
10676,https://www.ultimatespecs.com/car-specs/Ford/20525/Ford-Escort-I-1600-Twin-Cam.html
10677,https://www.ultimatespecs.com/car-specs/Ford/20528/Ford-Escort-I-940-Saloon.html
10678,https://www.ultimatespecs.com/car-specs/Ford/20747/Ford-Escort-I-RS1600.html
10679,https://www.ultimatespecs.com/car-specs/Ford/7259/Ford-Orion-III-13i.html
10680,https://www.ultimatespecs.com/car-specs/Ford/7253/Ford-Orion-III-13i.html
10681,https://www.ultimatespecs.com/car-specs/Ford/7258/Ford-Orion-III-14i.html
10682,https://www.ultimatespecs.com/car-specs/Ford/7252/Ford-Orion-III-14i.html
10683,https://www.ultimatespecs.com/car-specs/Ford/7257/Ford-Orion-III-16.html
10684,https://www.ultimatespecs.com/car-specs/Ford/7256/Ford-Orion-III-16i.html
10685,https://www.ultimatespecs.com/car-specs/Ford/7251/Ford-Orion-III-16i.html
10686,https://www.ultimatespecs.com/car-specs/Ford/7250/Ford-Orion-III-18i.html
10687,https://www.ultimatespecs.com/car-specs/Ford/7255/Ford-Orion-III-18i-92.html
10688,https://www.ultimatespecs.com/car-specs/Ford/7254/Ford-Orion-III-18-D.html
10689,https://www.ultimatespecs.com/car-specs/Ford/7249/Ford-Orion-III-18-D.html
10690,https://www.ultimatespecs.com/car-specs/Ford/7248/Ford-Orion-II-14.html
10691,https://www.ultimatespecs.com/car-specs/Ford/7247/Ford-Orion-II-14i.html
10692,https://www.ultimatespecs.com/car-specs/Ford/7246/Ford-Orion-II-16-Kat.html
10693,https://www.ultimatespecs.com/car-specs/Ford/7245/Ford-Orion-II-16i-Kat.html
10694,https://www.ultimatespecs.com/car-specs/Ford/7244/Ford-Orion-II-16-D.html
10695,https://www.ultimatespecs.com/car-specs/Ford/7243/Ford-Orion-II-18-D.html
10696,https://www.ultimatespecs.com/car-specs/Ford/7242/Ford-Orion-I-13.html
10697,https://www.ultimatespecs.com/car-specs/Ford/7241/Ford-Orion-I-16.html
10698,https://www.ultimatespecs.com/car-specs/Ford/7240/Ford-Orion-I-16-Injection.html
10699,https://www.ultimatespecs.com/car-specs/Ford/7239/Ford-Orion-I-16-D.html
10700,https://www.ultimatespecs.com/car-specs/Ford/7301/Ford-Sierra-13.html
10701,https://www.ultimatespecs.com/car-specs/Ford/251/Ford-Sierra-16-Kat.html
10702,https://www.ultimatespecs.com/car-specs/Ford/7302/Ford-Sierra-18.html
10703,https://www.ultimatespecs.com/car-specs/Ford/7299/Ford-Sierra-18.html
10704,https://www.ultimatespecs.com/car-specs/Ford/252/Ford-Sierra-20.html
10705,https://www.ultimatespecs.com/car-specs/Ford/7311/Ford-Sierra-20-Cosworth.html
10706,https://www.ultimatespecs.com/car-specs/Ford/7314/Ford-Sierra-20-Cosworth-4x4-4-doors.html
10707,https://www.ultimatespecs.com/car-specs/Ford/7308/Ford-Sierra-20-RS-Cosworth.html
10708,https://www.ultimatespecs.com/car-specs/Ford/253/Ford-Sierra-20-V6.html
10709,https://www.ultimatespecs.com/car-specs/Ford/7300/Ford-Sierra-20i.html
10710,https://www.ultimatespecs.com/car-specs/Ford/7303/Ford-Sierra-20i.html
10711,https://www.ultimatespecs.com/car-specs/Ford/7305/Ford-Sierra-20i-4x4.html
10712,https://www.ultimatespecs.com/car-specs/Ford/7304/Ford-Sierra-20i-Kat.html
10713,https://www.ultimatespecs.com/car-specs/Ford/7312/Ford-Sierra-20i-XR4x4.html
10714,https://www.ultimatespecs.com/car-specs/Ford/254/Ford-Sierra-23-V6.html
10715,https://www.ultimatespecs.com/car-specs/Ford/255/Ford-Sierra-28-XR4-i.html
10716,https://www.ultimatespecs.com/car-specs/Ford/7307/Ford-Sierra-28i-XR4x4.html
10717,https://www.ultimatespecs.com/car-specs/Ford/7309/Ford-Sierra-28i-XR4x4.html
10718,https://www.ultimatespecs.com/car-specs/Ford/7310/Ford-Sierra-29i-XR4x4-Kat.html
10719,https://www.ultimatespecs.com/car-specs/Ford/7313/Ford-Sierra-29i-XR4x4-Kat.html
10720,https://www.ultimatespecs.com/car-specs/Ford/7306/Ford-Sierra-18-TD.html
10721,https://www.ultimatespecs.com/car-specs/Ford/256/Ford-Sierra-2300-Diesel.html
10722,https://www.ultimatespecs.com/car-specs/Ford/7298/Ford-Scorpio-II-20i.html
10723,https://www.ultimatespecs.com/car-specs/Ford/7293/Ford-Scorpio-II-20i.html
10724,https://www.ultimatespecs.com/car-specs/Ford/7297/Ford-Scorpio-II-23i-16v.html
10725,https://www.ultimatespecs.com/car-specs/Ford/7292/Ford-Scorpio-II-23i-16v.html
10726,https://www.ultimatespecs.com/car-specs/Ford/7296/Ford-Scorpio-II-29i.html
10727,https://www.ultimatespecs.com/car-specs/Ford/7295/Ford-Scorpio-II-29i-24v.html
10728,https://www.ultimatespecs.com/car-specs/Ford/7291/Ford-Scorpio-II-29i-24v.html
10729,https://www.ultimatespecs.com/car-specs/Ford/7294/Ford-Scorpio-II-25-TD.html
10730,https://www.ultimatespecs.com/car-specs/Ford/7290/Ford-Scorpio-II-25-TD.html
10731,https://www.ultimatespecs.com/car-specs/Ford/7283/Ford-Scorpio-I-18.html
10732,https://www.ultimatespecs.com/car-specs/Ford/7282/Ford-Scorpio-I-20.html
10733,https://www.ultimatespecs.com/car-specs/Ford/7271/Ford-Scorpio-I-20.html
10734,https://www.ultimatespecs.com/car-specs/Ford/7281/Ford-Scorpio-I-20i.html
10735,https://www.ultimatespecs.com/car-specs/Ford/7270/Ford-Scorpio-I-20i.html
10736,https://www.ultimatespecs.com/car-specs/Ford/7289/Ford-Scorpio-I-20i.html
10737,https://www.ultimatespecs.com/car-specs/Ford/7280/Ford-Scorpio-I-24i.html
10738,https://www.ultimatespecs.com/car-specs/Ford/7269/Ford-Scorpio-I-24i-Kat.html
10739,https://www.ultimatespecs.com/car-specs/Ford/7288/Ford-Scorpio-I-24i-Kat.html
10740,https://www.ultimatespecs.com/car-specs/Ford/7279/Ford-Scorpio-I-28i.html
10741,https://www.ultimatespecs.com/car-specs/Ford/7278/Ford-Scorpio-I-28i-4x4.html
10742,https://www.ultimatespecs.com/car-specs/Ford/7268/Ford-Scorpio-I-29i.html
10743,https://www.ultimatespecs.com/car-specs/Ford/7287/Ford-Scorpio-I-29i.html
10744,https://www.ultimatespecs.com/car-specs/Ford/7275/Ford-Scorpio-I-29i-146.html
